data,value
10/10/2019 03:45:00,0.20
10/10/2019 03:47:00,0.20
10/10/2019 03:49:00,0.20
10/10/2019 03:51:00,64.70
10/10/2019 03:53:00,58.20
10/10/2019 03:55:00,0.00
10/10/2019 03:57:00,0.30
10/10/2019 03:59:00,0.20
10/10/2019 04:01:00,0.00
10/10/2019 04:03:00,62.30
10/10/2019 04:05:00,0.20
10/10/2019 04:07:00,0.00
10/10/2019 04:09:00,0.20
10/10/2019 04:11:00,0.00
10/10/2019 04:13:00,0.20
10/10/2019 04:15:00,60.70
10/10/2019 04:17:00,0.00
10/10/2019 04:19:00,0.20
10/10/2019 04:21:00,0.00
10/10/2019 04:23:00,0.20
10/10/2019 04:25:00,69.40
10/10/2019 04:27:00,60.10
10/10/2019 04:29:00,0.00
10/10/2019 04:31:00,0.20
10/10/2019 04:33:00,0.20
10/10/2019 04:35:00,0.20
10/10/2019 04:37:00,72.20
10/10/2019 04:39:00,59.00
10/10/2019 04:41:00,0.00
10/10/2019 04:43:00,0.00
10/10/2019 04:45:00,0.00
10/10/2019 04:47:00,0.20
10/10/2019 04:49:00,69.80
10/10/2019 04:51:00,58.70
10/10/2019 04:53:00,0.00
10/10/2019 04:55:00,0.20
10/10/2019 04:57:00,0.20
10/10/2019 04:59:00,0.20
10/10/2019 05:01:00,63.40
10/10/2019 05:03:00,57.90
10/10/2019 05:05:00,0.30
10/10/2019 05:07:00,0.00
10/10/2019 05:09:00,0.20
10/10/2019 05:11:00,0.00
10/10/2019 05:13:00,61.00
10/10/2019 05:15:00,0.00
10/10/2019 05:17:00,0.20
10/10/2019 05:19:00,0.20
10/10/2019 05:21:00,0.20
10/10/2019 05:23:00,0.00
10/10/2019 05:25:00,59.80
10/10/2019 05:27:00,0.20
10/10/2019 05:29:00,0.00
10/10/2019 05:31:00,0.20
10/10/2019 05:33:00,0.00
10/10/2019 05:35:00,70.60
10/10/2019 05:37:00,58.70
10/10/2019 05:39:00,0.20
10/10/2019 05:41:00,0.20
10/10/2019 05:43:00,0.00
10/10/2019 05:45:00,0.00
10/10/2019 05:47:00,71.30
10/10/2019 05:49:00,58.40
10/10/2019 05:51:00,0.20
10/10/2019 05:53:00,0.30
10/10/2019 05:55:00,0.20
10/10/2019 05:57:00,0.00
10/10/2019 05:59:00,69.50
10/10/2019 06:01:00,58.60
10/10/2019 06:03:00,0.00
10/10/2019 06:05:00,0.00
10/10/2019 06:07:00,0.20
10/10/2019 06:10:00,0.20
10/10/2019 06:12:00,66.90
10/10/2019 06:14:00,57.80
10/10/2019 06:16:00,0.00
10/10/2019 06:18:00,0.20
10/10/2019 06:20:00,0.00
10/10/2019 06:22:00,0.20
10/10/2019 06:24:00,63.70
10/10/2019 06:26:00,57.40
10/10/2019 06:28:00,0.00
10/10/2019 06:30:00,0.00
10/10/2019 06:32:00,0.20
10/10/2019 06:34:00,0.00
10/10/2019 06:36:00,62.90
10/10/2019 06:38:00,57.50
10/10/2019 06:40:00,0.20
10/10/2019 06:42:00,0.00
10/10/2019 06:44:00,0.00
10/10/2019 06:46:00,0.20
10/10/2019 06:48:00,61.70
10/10/2019 06:50:00,0.00
10/10/2019 06:52:00,0.20
10/10/2019 06:54:00,0.20
10/10/2019 06:56:00,0.20
10/10/2019 06:58:00,0.00
10/10/2019 07:00:00,62.10
10/10/2019 07:02:00,0.20
10/10/2019 07:04:00,0.00
10/10/2019 07:06:00,0.00
10/10/2019 07:08:00,0.20
10/10/2019 07:10:00,0.30
10/10/2019 07:12:00,61.60
10/10/2019 07:14:00,0.20
10/10/2019 07:16:00,0.20
10/10/2019 07:18:00,0.20
10/10/2019 07:20:00,0.20
10/10/2019 07:22:00,0.30
10/10/2019 07:24:00,61.10
10/10/2019 07:26:00,0.20
10/10/2019 07:28:00,0.20
10/10/2019 07:30:00,0.20
10/10/2019 07:32:00,0.20
10/10/2019 07:34:00,70.10
10/10/2019 07:36:00,59.90
10/10/2019 07:38:00,0.00
10/10/2019 07:40:00,0.20
10/10/2019 07:42:00,0.20
10/10/2019 07:44:00,0.00
10/10/2019 07:46:00,72.10
10/10/2019 07:48:00,59.00
10/10/2019 07:50:00,0.00
10/10/2019 07:52:00,0.20
10/10/2019 07:54:00,0.20
10/10/2019 07:56:00,70.20
10/10/2019 07:58:00,58.70
10/10/2019 08:00:00,0.00
10/10/2019 08:02:00,0.00
10/10/2019 08:04:00,0.20
10/10/2019 08:06:00,70.10
10/10/2019 08:08:00,59.00
10/10/2019 08:10:00,0.20
10/10/2019 08:12:00,0.20
10/10/2019 08:14:00,0.20
10/10/2019 08:16:00,70.80
10/10/2019 08:18:00,59.60
10/10/2019 08:20:00,0.00
10/10/2019 08:22:00,0.20
10/10/2019 08:24:00,0.00
10/10/2019 08:26:00,71.20
10/10/2019 08:28:00,59.20
10/10/2019 08:30:00,0.00
10/10/2019 08:32:00,0.00
10/10/2019 08:34:00,0.20
10/10/2019 08:36:00,73.00
10/10/2019 08:38:00,59.50
10/10/2019 08:40:00,0.20
10/10/2019 08:42:00,0.00
10/10/2019 08:44:00,0.20
10/10/2019 08:46:00,70.00
10/10/2019 08:48:00,59.90
10/10/2019 08:50:00,0.00
10/10/2019 08:52:00,0.00
10/10/2019 08:54:00,0.20
10/10/2019 08:56:00,0.00
10/10/2019 08:58:00,60.70
10/10/2019 09:00:00,0.20
10/10/2019 09:02:00,0.20
10/10/2019 09:04:00,0.00
10/10/2019 09:06:00,0.20
10/10/2019 09:08:00,62.40
10/10/2019 09:10:00,58.40
10/10/2019 09:12:00,0.00
10/10/2019 09:14:00,0.20
10/10/2019 09:16:00,0.20
10/10/2019 09:18:00,64.20
10/10/2019 09:20:00,59.20
10/10/2019 09:22:00,0.00
10/10/2019 09:24:00,0.20
10/10/2019 09:26:00,0.20
10/10/2019 09:28:00,69.10
10/10/2019 09:30:00,59.40
10/10/2019 09:32:00,0.00
10/10/2019 09:34:00,0.20
10/10/2019 09:36:00,0.00
10/10/2019 09:38:00,72.30
10/10/2019 09:40:00,60.00
10/10/2019 09:42:00,0.20
10/10/2019 09:44:00,0.00
10/10/2019 09:46:00,0.20
10/10/2019 09:48:00,72.80
10/10/2019 09:50:00,60.10
10/10/2019 09:52:00,0.20
10/10/2019 09:54:00,0.20
10/10/2019 09:56:00,0.00
10/10/2019 09:58:00,69.60
10/10/2019 10:00:00,60.50
10/10/2019 10:02:00,0.20
10/10/2019 10:04:00,0.20
10/10/2019 10:06:00,0.20
10/10/2019 10:08:00,0.00
10/10/2019 10:10:00,60.90
10/10/2019 10:12:00,0.20
10/10/2019 10:14:00,0.00
10/10/2019 10:16:00,0.20
10/10/2019 10:18:00,0.30
10/10/2019 10:20:00,62.60
10/10/2019 10:22:00,58.80
10/10/2019 10:24:00,0.00
10/10/2019 10:26:00,0.20
10/10/2019 10:28:00,0.20
10/10/2019 10:30:00,64.50
10/10/2019 10:32:00,59.00
10/10/2019 10:34:00,0.30
10/10/2019 10:36:00,0.30
10/10/2019 10:38:00,0.00
10/10/2019 10:40:00,69.20
10/10/2019 10:42:00,58.80
10/10/2019 10:44:00,0.20
10/10/2019 10:46:00,0.20
10/10/2019 10:48:00,0.00
10/10/2019 10:50:00,71.60
10/10/2019 10:52:00,59.60
10/10/2019 10:54:00,0.30
10/10/2019 10:56:00,0.00
10/10/2019 10:58:00,0.20
10/10/2019 11:00:00,71.80
10/10/2019 11:02:00,59.80
10/10/2019 11:04:00,0.30
10/10/2019 11:06:00,0.20
10/10/2019 11:08:00,0.00
10/10/2019 11:10:00,72.70
10/10/2019 11:12:00,60.10
10/10/2019 11:14:00,0.00
10/10/2019 11:16:00,0.00
10/10/2019 11:18:00,0.00
10/10/2019 11:20:00,69.70
10/10/2019 11:22:00,60.30
10/10/2019 11:24:00,0.00
10/10/2019 11:26:00,0.20
10/10/2019 11:28:00,0.30
10/10/2019 11:30:00,0.00
10/10/2019 11:32:00,61.20
10/10/2019 11:34:00,0.20
10/10/2019 11:36:00,0.20
10/10/2019 11:38:00,0.20
10/10/2019 11:40:00,0.20
10/10/2019 11:42:00,63.00
10/10/2019 11:44:00,59.40
10/10/2019 11:46:00,0.00
10/10/2019 11:48:00,0.00
10/10/2019 11:50:00,0.30
10/10/2019 11:52:00,64.30
10/10/2019 11:54:00,59.40
10/10/2019 11:56:00,0.20
10/10/2019 11:58:00,0.20
10/10/2019 12:00:00,0.20
10/10/2019 12:02:00,68.10
10/10/2019 12:04:00,59.80
10/10/2019 12:06:00,0.20
10/10/2019 12:08:00,0.20
10/10/2019 12:10:00,0.30
10/10/2019 12:12:00,71.10
10/10/2019 12:14:00,59.90
10/10/2019 12:16:00,0.20
10/10/2019 12:18:00,0.30
10/10/2019 12:20:00,0.00
10/10/2019 12:22:00,72.50
10/10/2019 12:24:00,60.20
10/10/2019 12:26:00,0.20
10/10/2019 12:28:00,0.00
10/10/2019 12:30:00,0.20
10/10/2019 12:32:00,70.70
10/10/2019 12:34:00,60.40
10/10/2019 12:36:00,0.20
10/10/2019 12:38:00,0.00
10/10/2019 12:40:00,0.00
10/10/2019 12:42:00,0.00
10/10/2019 12:44:00,61.40
10/10/2019 12:46:00,0.20
10/10/2019 12:48:00,0.20
10/10/2019 12:50:00,0.20
10/10/2019 12:52:00,0.20
10/10/2019 12:54:00,62.90
10/10/2019 12:56:00,0.20
10/10/2019 12:58:00,0.20
10/10/2019 13:00:00,0.20
10/10/2019 13:02:00,0.20
10/10/2019 13:04:00,64.60
10/10/2019 13:06:00,58.80
10/10/2019 13:08:00,0.20
10/10/2019 13:10:00,0.20
10/10/2019 13:12:00,0.20
10/10/2019 13:14:00,70.20
10/10/2019 13:16:00,59.60
10/10/2019 13:18:00,0.20
10/10/2019 13:20:00,0.00
10/10/2019 13:22:00,0.30
10/10/2019 13:24:00,73.10
10/10/2019 13:26:00,60.20
10/10/2019 13:28:00,0.30
10/10/2019 13:30:00,0.20
10/10/2019 13:32:00,0.20
10/10/2019 13:34:00,73.00
10/10/2019 13:36:00,61.30
10/10/2019 13:38:00,0.00
10/10/2019 13:40:00,0.20
10/10/2019 13:42:00,0.20
10/10/2019 13:44:00,0.20
10/10/2019 13:46:00,62.70
10/10/2019 13:48:00,0.00
10/10/2019 13:50:00,0.20
10/10/2019 13:52:00,0.20
10/10/2019 13:54:00,0.20
10/10/2019 13:56:00,68.10
10/10/2019 13:58:00,59.80
10/10/2019 14:00:00,0.20
10/10/2019 14:02:00,0.20
10/10/2019 14:04:00,0.20
10/10/2019 14:06:00,72.80
10/10/2019 14:08:00,60.30
10/10/2019 14:10:00,0.20
10/10/2019 14:12:00,0.20
10/10/2019 14:14:00,0.20
10/10/2019 14:16:00,0.20
10/10/2019 14:18:00,61.40
10/10/2019 14:20:00,0.20
10/10/2019 14:22:00,0.30
10/10/2019 14:24:00,0.00
10/10/2019 14:26:00,0.20
10/10/2019 14:28:00,63.70
10/10/2019 14:30:00,59.40
10/10/2019 14:32:00,0.20
10/10/2019 14:35:00,0.20
10/10/2019 14:37:00,0.20
10/10/2019 14:39:00,70.80
10/10/2019 14:41:00,59.60
10/10/2019 14:43:00,0.30
10/10/2019 14:45:00,0.20
10/10/2019 14:47:00,0.00
10/10/2019 14:49:00,71.10
10/10/2019 14:51:00,60.40
10/10/2019 14:53:00,0.00
10/10/2019 14:55:00,0.20
10/10/2019 14:57:00,0.20
10/10/2019 14:59:00,0.00
10/10/2019 15:01:00,63.60
10/10/2019 15:03:00,59.00
10/10/2019 15:05:00,0.20
10/10/2019 15:07:00,0.20
10/10/2019 15:09:00,0.20
10/10/2019 15:11:00,72.30
10/10/2019 15:13:00,59.50
10/10/2019 15:15:00,0.20
10/10/2019 15:17:00,0.20
10/10/2019 15:19:00,0.20
10/10/2019 15:21:00,0.20
10/10/2019 15:23:00,62.00
10/10/2019 15:25:00,0.20
10/10/2019 15:27:00,0.20
10/10/2019 15:29:00,0.30
10/10/2019 15:31:00,0.00
10/10/2019 15:33:00,71.00
10/10/2019 15:35:00,59.30
10/10/2019 15:37:00,0.20
10/10/2019 15:39:00,0.00
10/10/2019 15:41:00,0.20
10/10/2019 15:43:00,0.20
10/10/2019 15:45:00,61.90
10/10/2019 15:47:00,0.00
10/10/2019 15:49:00,0.20
10/10/2019 15:51:00,0.00
10/10/2019 15:53:00,0.20
10/10/2019 15:55:00,72.30
10/10/2019 15:57:00,59.40
10/10/2019 15:59:00,0.20
10/10/2019 16:01:00,0.20
10/10/2019 16:03:00,0.00
10/10/2019 16:05:00,0.00
10/10/2019 16:07:00,63.20
10/10/2019 16:09:00,58.90
10/10/2019 16:11:00,0.20
10/10/2019 16:13:00,0.20
10/10/2019 16:15:00,0.20
10/10/2019 16:17:00,339.40
10/10/2019 16:19:00,60.30
10/10/2019 16:21:00,0.20
10/10/2019 16:23:00,0.20
10/10/2019 16:25:00,0.00
10/10/2019 16:27:00,0.00
10/10/2019 16:29:00,70.60
10/10/2019 16:31:00,58.90
10/10/2019 16:33:00,0.20
10/10/2019 16:35:00,0.00
10/10/2019 16:37:00,0.00
10/10/2019 16:39:00,0.00
10/10/2019 16:41:00,64.10
10/10/2019 16:43:00,58.30
10/10/2019 16:45:00,0.30
10/10/2019 16:47:00,0.20
10/10/2019 16:49:00,0.00
10/10/2019 16:51:00,0.20
10/10/2019 16:53:00,61.10
10/10/2019 16:55:00,0.20
10/10/2019 16:57:00,0.00
10/10/2019 16:59:00,0.20
10/10/2019 17:01:00,0.30
10/10/2019 17:03:00,71.70
10/10/2019 17:05:00,59.70
10/10/2019 17:07:00,0.20
10/10/2019 17:09:00,0.00
10/10/2019 17:11:00,0.20
10/10/2019 17:13:00,0.00
10/10/2019 17:15:00,70.00
10/10/2019 17:17:00,58.90
10/10/2019 17:19:00,0.00
10/10/2019 17:21:00,0.00
10/10/2019 17:23:00,0.00
10/10/2019 17:25:00,0.20
10/10/2019 17:27:00,64.60
10/10/2019 17:29:00,58.90
10/10/2019 17:31:00,0.20
10/10/2019 17:33:00,0.20
10/10/2019 17:35:00,0.30
10/10/2019 17:37:00,0.00
10/10/2019 17:39:00,61.80
10/10/2019 17:41:00,0.00
10/10/2019 17:43:00,0.00
10/10/2019 17:45:00,0.20
10/10/2019 17:47:00,0.20
10/10/2019 17:49:00,69.40
10/10/2019 17:51:00,60.00
10/10/2019 17:53:00,0.00
10/10/2019 17:55:00,0.20
10/10/2019 17:57:00,0.20
10/10/2019 17:59:00,0.20
10/10/2019 18:01:00,72.30
10/10/2019 18:03:00,59.40
10/10/2019 18:05:00,0.20
10/10/2019 18:07:00,0.20
10/10/2019 18:09:00,0.20
10/10/2019 18:11:00,0.00
10/10/2019 18:13:00,63.50
10/10/2019 18:15:00,57.80
10/10/2019 18:17:00,0.20
10/10/2019 18:19:00,0.20
10/10/2019 18:21:00,0.20
10/10/2019 18:23:00,0.20
10/10/2019 18:25:00,61.20
10/10/2019 18:27:00,0.20
10/10/2019 18:29:00,0.20
10/10/2019 18:31:00,0.00
10/10/2019 18:33:00,0.00
10/10/2019 18:35:00,71.50
10/10/2019 18:37:00,59.80
10/10/2019 18:39:00,0.20
10/10/2019 18:41:00,0.20
10/10/2019 18:43:00,0.20
10/10/2019 18:45:00,0.30
10/10/2019 18:47:00,71.40
10/10/2019 18:49:00,59.10
10/10/2019 18:51:00,0.20
10/10/2019 18:53:00,0.00
10/10/2019 18:55:00,0.00
10/10/2019 18:57:00,0.20
10/10/2019 18:59:00,65.80
10/10/2019 19:01:00,58.20
10/10/2019 19:03:00,0.00
10/10/2019 19:05:00,0.20
10/10/2019 19:07:00,0.20
10/10/2019 19:09:00,0.20
10/10/2019 19:11:00,62.00
10/10/2019 19:13:00,0.20
10/10/2019 19:15:00,0.00
10/10/2019 19:17:00,0.00
10/10/2019 19:19:00,0.20
10/10/2019 19:21:00,0.00
10/10/2019 19:23:00,60.30
10/10/2019 19:25:00,0.20
10/10/2019 19:27:00,0.00
10/10/2019 19:29:00,0.20
10/10/2019 19:31:00,0.00
10/10/2019 19:33:00,71.30
10/10/2019 19:35:00,59.30
10/10/2019 19:37:00,0.00
10/10/2019 19:39:00,0.00
10/10/2019 19:41:00,0.00
10/10/2019 19:43:00,0.20
10/10/2019 19:45:00,69.40
10/10/2019 19:47:00,58.20
10/10/2019 19:49:00,0.00
10/10/2019 19:51:00,0.20
10/10/2019 19:53:00,0.20
10/10/2019 19:55:00,0.20
10/10/2019 19:57:00,63.70
10/10/2019 19:59:00,58.10
10/10/2019 20:01:00,0.20
10/10/2019 20:03:00,0.00
10/10/2019 20:05:00,0.20
10/10/2019 20:07:00,0.20
10/10/2019 20:09:00,61.60
10/10/2019 20:11:00,0.00
10/10/2019 20:13:00,0.00
10/10/2019 20:15:00,0.00
10/10/2019 20:17:00,0.20
10/10/2019 20:19:00,376.20
10/10/2019 20:21:00,60.10
10/10/2019 20:23:00,0.00
10/10/2019 20:25:00,0.30
10/10/2019 20:27:00,0.00
10/10/2019 20:29:00,0.30
10/10/2019 20:31:00,71.80
10/10/2019 20:33:00,59.60
10/10/2019 20:35:00,0.20
10/10/2019 20:37:00,0.00
10/10/2019 20:39:00,0.00
10/10/2019 20:41:00,66.80
10/10/2019 20:43:00,59.40
10/10/2019 20:45:00,0.20
10/10/2019 20:47:00,0.20
10/10/2019 20:49:00,0.20
10/10/2019 20:51:00,70.30
10/10/2019 20:53:00,59.40
10/10/2019 20:55:00,0.00
10/10/2019 20:57:00,0.20
10/10/2019 20:59:00,0.20
10/10/2019 21:01:00,71.60
10/10/2019 21:03:00,60.20
10/10/2019 21:05:00,0.20
10/10/2019 21:07:00,0.00
10/10/2019 21:09:00,0.20
10/10/2019 21:11:00,71.90
10/10/2019 21:13:00,59.70
10/10/2019 21:15:00,0.00
10/10/2019 21:17:00,0.20
10/10/2019 21:19:00,0.20
10/10/2019 21:21:00,72.70
10/10/2019 21:23:00,60.50
10/10/2019 21:25:00,0.20
10/10/2019 21:27:00,0.00
10/10/2019 21:29:00,0.20
10/10/2019 21:31:00,70.80
10/10/2019 21:33:00,60.90
10/10/2019 21:35:00,0.20
10/10/2019 21:37:00,0.00
10/10/2019 21:39:00,0.20
10/10/2019 21:41:00,0.20
10/10/2019 21:43:00,62.20
10/10/2019 21:45:00,0.30
10/10/2019 21:47:00,0.20
10/10/2019 21:49:00,0.00
10/10/2019 21:51:00,0.00
10/10/2019 21:53:00,63.40
10/10/2019 21:55:00,59.60
10/10/2019 21:57:00,0.00
10/10/2019 21:59:00,0.30
10/10/2019 22:01:00,0.20
