data,value
14/09/2019 09:49:00,0.20
14/09/2019 09:51:00,0.20
14/09/2019 09:53:00,0.20
14/09/2019 09:55:00,0.20
14/09/2019 09:57:00,0.20
14/09/2019 09:59:00,0.00
14/09/2019 10:01:00,0.00
14/09/2019 10:03:00,0.00
14/09/2019 10:05:00,0.00
14/09/2019 10:07:00,0.20
14/09/2019 10:09:00,63.40
14/09/2019 10:11:00,60.20
14/09/2019 10:13:00,60.30
14/09/2019 10:15:00,60.30
14/09/2019 10:17:00,60.30
14/09/2019 10:19:00,60.30
14/09/2019 10:21:00,59.60
14/09/2019 10:23:00,59.00
14/09/2019 10:25:00,0.20
14/09/2019 10:27:00,0.00
14/09/2019 10:29:00,0.30
14/09/2019 10:31:00,0.20
14/09/2019 10:33:00,0.00
14/09/2019 10:35:00,0.00
14/09/2019 10:37:00,0.00
14/09/2019 10:39:00,0.20
14/09/2019 10:41:00,0.20
14/09/2019 10:43:00,0.00
14/09/2019 10:45:00,0.00
14/09/2019 10:47:00,0.20
14/09/2019 10:49:00,0.00
14/09/2019 10:51:00,67.40
14/09/2019 10:53:00,59.80
14/09/2019 10:55:00,59.90
14/09/2019 10:57:00,60.00
14/09/2019 10:59:00,59.90
14/09/2019 11:01:00,59.90
14/09/2019 11:03:00,59.10
14/09/2019 11:05:00,58.80
14/09/2019 11:07:00,0.00
14/09/2019 11:09:00,0.00
14/09/2019 11:11:00,0.20
14/09/2019 11:13:00,0.20
14/09/2019 11:15:00,0.20
14/09/2019 11:17:00,0.00
14/09/2019 11:19:00,0.00
14/09/2019 11:21:00,0.20
14/09/2019 11:23:00,0.20
14/09/2019 11:25:00,0.00
14/09/2019 11:27:00,0.00
14/09/2019 11:29:00,0.20
14/09/2019 11:31:00,0.00
14/09/2019 11:33:00,66.90
14/09/2019 11:35:00,60.50
14/09/2019 11:37:00,60.60
14/09/2019 11:39:00,60.30
14/09/2019 11:41:00,60.20
14/09/2019 11:43:00,60.00
14/09/2019 11:45:00,59.90
14/09/2019 11:47:00,59.60
14/09/2019 11:49:00,59.10
14/09/2019 11:51:00,0.30
14/09/2019 11:53:00,0.20
14/09/2019 11:55:00,0.00
14/09/2019 11:57:00,0.20
14/09/2019 11:59:00,0.20
14/09/2019 12:01:00,0.20
14/09/2019 12:03:00,0.20
14/09/2019 12:05:00,0.00
14/09/2019 12:07:00,0.00
14/09/2019 12:09:00,0.00
14/09/2019 12:11:00,0.00
14/09/2019 12:13:00,0.20
14/09/2019 12:15:00,68.10
14/09/2019 12:17:00,60.70
14/09/2019 12:19:00,60.40
14/09/2019 12:21:00,60.70
14/09/2019 12:23:00,60.40
14/09/2019 12:25:00,60.50
14/09/2019 12:27:00,60.00
14/09/2019 12:29:00,59.70
14/09/2019 12:31:00,59.10
14/09/2019 12:33:00,0.00
14/09/2019 12:35:00,0.00
14/09/2019 12:37:00,0.00
14/09/2019 12:39:00,0.20
14/09/2019 12:41:00,0.00
14/09/2019 12:43:00,0.00
14/09/2019 12:45:00,0.20
14/09/2019 12:47:00,0.20
14/09/2019 12:49:00,0.00
14/09/2019 12:51:00,0.20
14/09/2019 12:53:00,0.00
14/09/2019 12:55:00,0.00
14/09/2019 12:57:00,0.00
14/09/2019 12:59:00,69.70
14/09/2019 13:01:00,60.50
14/09/2019 13:03:00,60.60
14/09/2019 13:05:00,60.70
14/09/2019 13:07:00,60.80
14/09/2019 13:09:00,60.60
14/09/2019 13:11:00,60.10
14/09/2019 13:13:00,59.80
14/09/2019 13:15:00,59.20
14/09/2019 13:17:00,0.00
14/09/2019 13:19:00,0.20
14/09/2019 13:21:00,0.00
14/09/2019 13:23:00,0.00
14/09/2019 13:26:00,0.20
14/09/2019 13:28:00,0.00
14/09/2019 13:30:00,0.00
14/09/2019 13:32:00,0.20
14/09/2019 13:34:00,0.20
14/09/2019 13:36:00,0.20
14/09/2019 13:38:00,0.20
14/09/2019 13:40:00,0.00
14/09/2019 13:42:00,0.00
14/09/2019 13:44:00,68.00
14/09/2019 13:46:00,61.30
14/09/2019 13:48:00,61.10
14/09/2019 13:50:00,61.30
14/09/2019 13:52:00,61.00
14/09/2019 13:54:00,60.30
14/09/2019 13:56:00,60.20
14/09/2019 13:58:00,59.50
14/09/2019 14:00:00,59.00
14/09/2019 14:02:00,0.00
14/09/2019 14:04:00,0.20
14/09/2019 14:06:00,0.00
14/09/2019 14:08:00,0.00
14/09/2019 14:10:00,0.00
14/09/2019 14:12:00,0.20
14/09/2019 14:14:00,0.20
14/09/2019 14:16:00,0.20
14/09/2019 14:18:00,0.20
14/09/2019 14:20:00,0.00
14/09/2019 14:22:00,0.20
14/09/2019 14:24:00,0.20
14/09/2019 14:26:00,0.20
14/09/2019 14:28:00,63.00
14/09/2019 14:30:00,61.00
14/09/2019 14:32:00,61.10
14/09/2019 14:34:00,61.00
14/09/2019 14:36:00,60.60
14/09/2019 14:38:00,60.30
14/09/2019 14:40:00,59.60
14/09/2019 14:42:00,58.90
14/09/2019 14:44:00,58.90
14/09/2019 14:46:00,0.20
14/09/2019 14:48:00,0.00
14/09/2019 14:50:00,0.20
14/09/2019 14:52:00,0.00
14/09/2019 14:54:00,0.20
14/09/2019 14:56:00,0.30
14/09/2019 14:58:00,0.00
14/09/2019 15:00:00,0.20
14/09/2019 15:02:00,0.00
14/09/2019 15:04:00,0.20
14/09/2019 15:06:00,0.00
14/09/2019 15:08:00,0.20
14/09/2019 15:10:00,0.20
14/09/2019 15:12:00,65.40
14/09/2019 15:14:00,60.50
14/09/2019 15:16:00,60.70
14/09/2019 15:23:00,60.10
14/09/2019 15:25:00,59.20
14/09/2019 15:27:00,58.80
14/09/2019 15:29:00,0.20
14/09/2019 15:31:00,0.00
14/09/2019 15:33:00,0.20
14/09/2019 15:35:00,0.20
14/09/2019 15:37:00,0.20
14/09/2019 15:39:00,0.20
14/09/2019 15:42:00,0.20
14/09/2019 15:44:00,0.20
14/09/2019 15:46:00,0.20
14/09/2019 15:48:00,0.00
14/09/2019 15:50:00,0.30
14/09/2019 15:52:00,0.00
14/09/2019 15:54:00,0.20
14/09/2019 15:56:00,69.30
14/09/2019 15:58:00,60.80
14/09/2019 16:00:00,60.50
14/09/2019 16:02:00,60.60
14/09/2019 16:04:00,60.60
14/09/2019 16:06:00,60.30
14/09/2019 16:08:00,60.10
14/09/2019 16:10:00,59.40
14/09/2019 16:12:00,59.00
14/09/2019 16:14:00,0.00
14/09/2019 16:16:00,0.00
14/09/2019 16:18:00,0.20
14/09/2019 16:20:00,0.00
14/09/2019 16:22:00,0.00
14/09/2019 16:24:00,0.20
14/09/2019 16:26:00,0.00
14/09/2019 16:28:00,0.20
14/09/2019 16:30:00,0.20
14/09/2019 16:32:00,0.30
14/09/2019 16:34:00,0.20
14/09/2019 16:36:00,0.20
14/09/2019 16:38:00,0.00
14/09/2019 16:40:00,68.10
14/09/2019 16:42:00,60.60
14/09/2019 16:44:00,60.50
14/09/2019 16:46:00,60.30
14/09/2019 16:48:00,60.10
14/09/2019 16:50:00,59.60
14/09/2019 16:52:00,59.30
14/09/2019 16:54:00,58.90
14/09/2019 16:56:00,58.30
14/09/2019 16:58:00,0.00
14/09/2019 17:00:00,0.00
14/09/2019 17:02:00,0.00
14/09/2019 17:04:00,0.20
14/09/2019 17:06:00,0.00
14/09/2019 17:08:00,0.30
14/09/2019 17:10:00,0.00
14/09/2019 17:12:00,0.00
14/09/2019 17:14:00,0.00
14/09/2019 17:16:00,0.20
14/09/2019 17:18:00,0.00
14/09/2019 17:20:00,0.00
14/09/2019 17:22:00,0.20
14/09/2019 17:24:00,62.10
14/09/2019 17:26:00,59.60
14/09/2019 17:28:00,59.80
14/09/2019 17:30:00,60.20
14/09/2019 17:32:00,59.80
14/09/2019 17:34:00,59.70
14/09/2019 17:36:00,59.30
14/09/2019 17:38:00,58.60
14/09/2019 17:40:00,0.00
14/09/2019 17:42:00,0.20
14/09/2019 17:44:00,0.20
14/09/2019 17:46:00,0.20
14/09/2019 17:48:00,0.00
14/09/2019 17:50:00,0.20
14/09/2019 17:52:00,0.00
14/09/2019 17:54:00,0.20
14/09/2019 17:56:00,0.00
14/09/2019 17:58:00,0.20
14/09/2019 18:00:00,0.20
14/09/2019 18:02:00,0.00
14/09/2019 18:04:00,0.20
14/09/2019 18:06:00,69.50
14/09/2019 18:08:00,60.20
14/09/2019 18:10:00,59.80
14/09/2019 18:12:00,59.80
14/09/2019 18:14:00,59.30
14/09/2019 18:16:00,59.60
14/09/2019 18:18:00,59.00
14/09/2019 18:20:00,58.20
14/09/2019 18:22:00,0.00
14/09/2019 18:24:00,0.20
14/09/2019 18:26:00,0.00
14/09/2019 18:28:00,0.20
14/09/2019 18:30:00,0.20
14/09/2019 18:32:00,0.20
14/09/2019 18:34:00,0.00
14/09/2019 18:36:00,0.00
14/09/2019 18:38:00,0.00
14/09/2019 18:40:00,0.00
14/09/2019 18:42:00,0.00
14/09/2019 18:44:00,0.00
14/09/2019 18:46:00,0.00
14/09/2019 18:48:00,0.20
14/09/2019 18:50:00,59.50
14/09/2019 18:52:00,59.80
14/09/2019 18:54:00,59.90
14/09/2019 18:56:00,60.20
14/09/2019 18:58:00,59.60
14/09/2019 19:00:00,59.10
14/09/2019 19:02:00,59.00
14/09/2019 19:04:00,58.20
14/09/2019 19:06:00,0.00
14/09/2019 19:08:00,0.00
14/09/2019 19:10:00,0.00
14/09/2019 19:12:00,0.00
14/09/2019 19:14:00,0.20
14/09/2019 19:16:00,0.00
14/09/2019 19:18:00,0.00
14/09/2019 19:20:00,0.20
14/09/2019 19:22:00,0.00
14/09/2019 19:24:00,0.00
14/09/2019 19:26:00,0.00
14/09/2019 19:28:00,0.00
14/09/2019 19:30:00,0.20
14/09/2019 19:32:00,61.90
14/09/2019 19:34:00,59.90
14/09/2019 19:36:00,60.10
14/09/2019 19:38:00,59.90
14/09/2019 19:40:00,59.60
14/09/2019 19:42:00,59.70
14/09/2019 19:44:00,58.90
14/09/2019 19:46:00,58.30
14/09/2019 19:48:00,0.20
14/09/2019 19:50:00,0.00
14/09/2019 19:52:00,0.00
14/09/2019 19:54:00,0.00
14/09/2019 19:56:00,0.00
14/09/2019 19:58:00,0.00
14/09/2019 20:00:00,0.00
14/09/2019 20:02:00,0.00
14/09/2019 20:04:00,0.00
14/09/2019 20:06:00,0.00
14/09/2019 20:08:00,0.00
14/09/2019 20:10:00,0.00
14/09/2019 20:12:00,0.00
14/09/2019 20:14:00,69.20
14/09/2019 20:16:00,59.40
14/09/2019 20:18:00,59.80
14/09/2019 20:20:00,60.60
14/09/2019 20:22:00,60.00
14/09/2019 20:24:00,59.60
14/09/2019 20:26:00,59.00
14/09/2019 20:28:00,58.70
14/09/2019 20:30:00,0.20
14/09/2019 20:32:00,0.00
14/09/2019 20:34:00,0.20
14/09/2019 20:36:00,0.00
14/09/2019 20:38:00,0.20
14/09/2019 20:40:00,0.20
14/09/2019 20:42:00,0.00
14/09/2019 20:44:00,0.00
14/09/2019 20:46:00,0.20
14/09/2019 20:48:00,0.00
14/09/2019 20:50:00,0.00
14/09/2019 20:52:00,0.00
14/09/2019 20:54:00,0.00
14/09/2019 20:56:00,70.20
14/09/2019 20:58:00,59.70
14/09/2019 21:00:00,59.40
14/09/2019 21:02:00,59.70
14/09/2019 21:04:00,59.20
14/09/2019 21:06:00,59.90
14/09/2019 21:08:00,59.00
14/09/2019 21:10:00,58.40
14/09/2019 21:12:00,0.20
14/09/2019 21:14:00,0.20
14/09/2019 21:16:00,0.20
14/09/2019 21:18:00,0.00
14/09/2019 21:20:00,0.20
14/09/2019 21:22:00,0.00
14/09/2019 21:24:00,0.00
14/09/2019 21:26:00,0.20
14/09/2019 21:28:00,0.00
14/09/2019 21:30:00,0.20
14/09/2019 21:32:00,0.00
14/09/2019 21:34:00,0.30
14/09/2019 21:36:00,0.00
14/09/2019 21:38:00,64.20
14/09/2019 21:40:00,60.20
14/09/2019 21:42:00,60.60
14/09/2019 21:44:00,60.80
14/09/2019 21:46:00,60.80
14/09/2019 21:48:00,60.40
14/09/2019 21:50:00,60.00
14/09/2019 21:52:00,59.50
14/09/2019 21:54:00,0.00
14/09/2019 21:56:00,0.20
14/09/2019 21:58:00,0.20
14/09/2019 22:00:00,0.00
14/09/2019 22:02:00,0.30
14/09/2019 22:04:00,0.20
14/09/2019 22:06:00,0.20
14/09/2019 22:08:00,0.20
14/09/2019 22:10:00,0.30
14/09/2019 22:12:00,0.20
14/09/2019 22:15:00,0.30
14/09/2019 22:17:00,0.20
14/09/2019 22:19:00,0.20
14/09/2019 22:21:00,69.90
14/09/2019 22:23:00,61.00
14/09/2019 22:25:00,61.20
14/09/2019 22:27:00,61.10
14/09/2019 22:29:00,60.10
14/09/2019 22:31:00,60.20
14/09/2019 22:33:00,60.20
14/09/2019 22:35:00,59.80
14/09/2019 22:37:00,59.40
14/09/2019 22:39:00,0.20
14/09/2019 22:41:00,0.00
14/09/2019 22:43:00,0.00
14/09/2019 22:45:00,0.20
14/09/2019 22:47:00,0.20
14/09/2019 22:49:00,0.20
14/09/2019 22:51:00,0.20
14/09/2019 22:53:00,0.20
14/09/2019 22:55:00,0.20
14/09/2019 22:57:00,0.20
14/09/2019 22:59:00,0.20
14/09/2019 23:01:00,0.00
14/09/2019 23:03:00,0.20
14/09/2019 23:05:00,61.90
14/09/2019 23:07:00,60.90
14/09/2019 23:09:00,61.10
14/09/2019 23:11:00,60.80
14/09/2019 23:13:00,61.10
14/09/2019 23:15:00,60.90
14/09/2019 23:17:00,60.10
14/09/2019 23:19:00,60.00
14/09/2019 23:21:00,0.00
14/09/2019 23:23:00,0.20
14/09/2019 23:25:00,0.20
14/09/2019 23:27:00,0.00
14/09/2019 23:29:00,0.20
14/09/2019 23:31:00,0.20
14/09/2019 23:33:00,0.20
14/09/2019 23:35:00,0.20
14/09/2019 23:37:00,0.20
14/09/2019 23:39:00,0.20
14/09/2019 23:41:00,0.20
14/09/2019 23:43:00,0.20
14/09/2019 23:45:00,0.20
14/09/2019 23:47:00,70.20
14/09/2019 23:49:00,61.00
14/09/2019 23:51:00,61.00
14/09/2019 23:53:00,60.80
14/09/2019 23:55:00,61.00
14/09/2019 23:57:00,60.90
14/09/2019 23:59:00,60.60
15/09/2019 00:01:00,60.10
15/09/2019 00:03:00,59.30
15/09/2019 00:05:00,0.20
15/09/2019 00:07:00,0.20
15/09/2019 00:09:00,0.30
15/09/2019 00:11:00,0.20
15/09/2019 00:13:00,0.20
15/09/2019 00:15:00,0.30
15/09/2019 00:17:00,0.30
15/09/2019 00:19:00,0.20
15/09/2019 00:21:00,0.30
15/09/2019 00:23:00,0.20
15/09/2019 00:25:00,0.00
15/09/2019 00:27:00,0.30
15/09/2019 00:29:00,0.20
15/09/2019 00:31:00,70.20
15/09/2019 00:33:00,60.60
15/09/2019 00:35:00,60.50
15/09/2019 00:37:00,60.90
15/09/2019 00:39:00,61.30
15/09/2019 00:41:00,60.90
15/09/2019 00:43:00,60.20
15/09/2019 00:45:00,60.00
15/09/2019 00:47:00,59.40
15/09/2019 00:49:00,0.30
15/09/2019 00:51:00,0.30
15/09/2019 00:53:00,0.00
15/09/2019 00:55:00,0.20
15/09/2019 00:57:00,0.00
15/09/2019 00:59:00,0.20
15/09/2019 01:01:00,0.00
15/09/2019 01:03:00,0.20
15/09/2019 01:05:00,0.20
15/09/2019 01:07:00,0.30
15/09/2019 01:09:00,0.00
15/09/2019 01:11:00,0.20
15/09/2019 01:13:00,0.20
15/09/2019 01:15:00,68.20
15/09/2019 01:17:00,60.80
15/09/2019 01:19:00,61.10
15/09/2019 01:21:00,61.00
15/09/2019 01:23:00,60.80
15/09/2019 01:25:00,60.70
15/09/2019 01:27:00,60.30
15/09/2019 01:29:00,59.80
15/09/2019 01:31:00,59.70
15/09/2019 01:33:00,0.20
15/09/2019 01:35:00,0.30
15/09/2019 01:37:00,0.20
15/09/2019 01:39:00,0.20
15/09/2019 01:41:00,0.00
15/09/2019 01:43:00,0.20
15/09/2019 01:45:00,0.20
15/09/2019 01:47:00,0.20
15/09/2019 01:49:00,0.20
15/09/2019 01:51:00,0.00
15/09/2019 01:53:00,0.20
15/09/2019 01:55:00,0.30
15/09/2019 01:57:00,0.20
15/09/2019 01:59:00,63.00
15/09/2019 02:01:00,61.10
15/09/2019 02:03:00,61.10
15/09/2019 02:05:00,61.50
15/09/2019 02:07:00,61.40
15/09/2019 02:09:00,61.00
15/09/2019 02:11:00,60.60
15/09/2019 02:13:00,60.20
15/09/2019 02:15:00,0.30
15/09/2019 02:17:00,0.00
15/09/2019 02:19:00,0.00
15/09/2019 02:21:00,0.30
15/09/2019 02:23:00,0.20
15/09/2019 02:25:00,0.00
15/09/2019 02:27:00,0.20
15/09/2019 02:29:00,0.20
15/09/2019 02:31:00,0.20
15/09/2019 02:33:00,0.20
15/09/2019 02:35:00,0.20
15/09/2019 02:37:00,0.20
15/09/2019 02:39:00,0.20
15/09/2019 02:41:00,0.00
15/09/2019 02:43:00,61.80
15/09/2019 02:45:00,61.40
15/09/2019 02:47:00,61.40
15/09/2019 02:49:00,61.40
15/09/2019 02:51:00,61.60
15/09/2019 02:53:00,61.10
15/09/2019 02:55:00,60.40
15/09/2019 02:57:00,60.00
15/09/2019 02:59:00,0.20
15/09/2019 03:01:00,0.00
15/09/2019 03:03:00,0.00
15/09/2019 03:05:00,0.20
15/09/2019 03:07:00,0.20
15/09/2019 03:09:00,0.20
15/09/2019 03:11:00,0.00
15/09/2019 03:13:00,0.00
15/09/2019 03:15:00,0.00
15/09/2019 03:17:00,0.00
15/09/2019 03:19:00,0.30
15/09/2019 03:21:00,0.20
15/09/2019 03:23:00,0.30
15/09/2019 03:25:00,70.40
15/09/2019 03:27:00,60.90
15/09/2019 03:29:00,60.80
15/09/2019 03:31:00,61.30
15/09/2019 03:33:00,61.10
15/09/2019 03:35:00,61.10
15/09/2019 03:37:00,60.70
15/09/2019 03:39:00,60.10
15/09/2019 03:41:00,59.80
15/09/2019 03:43:00,0.20
15/09/2019 03:45:00,0.20
15/09/2019 03:47:00,0.20
15/09/2019 03:49:00,0.00
15/09/2019 03:51:00,0.20
15/09/2019 03:53:00,0.00
15/09/2019 03:55:00,0.30
15/09/2019 03:57:00,0.00
15/09/2019 03:59:00,0.20
15/09/2019 04:01:00,0.20
15/09/2019 04:03:00,0.20
15/09/2019 04:05:00,0.30
15/09/2019 04:07:00,0.20
15/09/2019 04:09:00,71.00
15/09/2019 04:11:00,60.50
15/09/2019 04:13:00,61.00
15/09/2019 04:15:00,61.40
15/09/2019 04:17:00,61.10
15/09/2019 04:19:00,61.10
15/09/2019 04:21:00,60.60
15/09/2019 04:23:00,60.20
15/09/2019 04:25:00,59.70
15/09/2019 04:27:00,0.20
15/09/2019 04:29:00,0.20
15/09/2019 04:31:00,0.00
15/09/2019 04:33:00,0.20
15/09/2019 04:35:00,0.20
15/09/2019 04:37:00,0.20
15/09/2019 04:39:00,0.00
15/09/2019 04:41:00,0.00
15/09/2019 04:43:00,0.20
15/09/2019 04:45:00,0.20
15/09/2019 04:47:00,0.30
15/09/2019 04:49:00,0.20
15/09/2019 04:51:00,0.20
15/09/2019 04:53:00,69.70
15/09/2019 04:55:00,60.90
15/09/2019 04:57:00,61.00
15/09/2019 04:59:00,61.10
15/09/2019 05:01:00,61.10
15/09/2019 05:03:00,60.80
15/09/2019 05:05:00,60.60
15/09/2019 05:07:00,60.20
15/09/2019 05:09:00,60.10
15/09/2019 05:11:00,0.30
15/09/2019 05:13:00,0.20
15/09/2019 05:15:00,0.00
15/09/2019 05:17:00,0.20
15/09/2019 05:19:00,0.20
15/09/2019 05:21:00,0.20
15/09/2019 05:23:00,0.20
15/09/2019 05:25:00,0.20
15/09/2019 05:27:00,0.20
15/09/2019 05:29:00,0.30
15/09/2019 05:31:00,0.00
15/09/2019 05:33:00,0.20
15/09/2019 05:35:00,0.00
15/09/2019 05:37:00,67.40
15/09/2019 05:39:00,60.40
15/09/2019 05:41:00,60.30
15/09/2019 05:43:00,60.20
15/09/2019 05:45:00,60.20
15/09/2019 05:47:00,60.10
15/09/2019 05:49:00,59.70
15/09/2019 05:51:00,59.10
15/09/2019 05:53:00,0.00
15/09/2019 05:55:00,0.00
15/09/2019 05:58:00,0.20
15/09/2019 06:00:00,0.00
15/09/2019 06:02:00,0.00
15/09/2019 06:04:00,0.20
15/09/2019 06:06:00,0.20
15/09/2019 06:08:00,0.00
15/09/2019 06:10:00,0.20
15/09/2019 06:12:00,0.20
15/09/2019 06:14:00,0.20
15/09/2019 06:16:00,0.20
15/09/2019 06:18:00,0.00
15/09/2019 06:20:00,66.50
15/09/2019 06:22:00,60.00
15/09/2019 06:24:00,60.30
15/09/2019 06:26:00,60.30
15/09/2019 06:28:00,60.60
15/09/2019 06:30:00,60.20
15/09/2019 06:32:00,59.80
15/09/2019 06:34:00,59.10
15/09/2019 06:36:00,0.00
15/09/2019 06:38:00,0.20
15/09/2019 06:40:00,0.00
15/09/2019 06:42:00,0.20
15/09/2019 06:44:00,0.00
15/09/2019 06:46:00,0.20
15/09/2019 06:48:00,0.20
15/09/2019 06:50:00,0.00
15/09/2019 06:52:00,0.20
15/09/2019 06:54:00,0.20
15/09/2019 06:56:00,0.00
15/09/2019 06:58:00,0.20
15/09/2019 07:00:00,0.00
15/09/2019 07:02:00,69.90
15/09/2019 07:04:00,59.60
15/09/2019 07:06:00,59.40
15/09/2019 07:08:00,59.40
15/09/2019 07:10:00,59.20
15/09/2019 07:12:00,59.40
15/09/2019 07:14:00,59.10
15/09/2019 07:16:00,58.90
15/09/2019 07:18:00,0.20
15/09/2019 07:20:00,0.00
15/09/2019 07:22:00,0.00
15/09/2019 07:24:00,0.20
15/09/2019 07:26:00,0.20
15/09/2019 07:28:00,0.00
15/09/2019 07:30:00,0.00
15/09/2019 07:32:00,0.30
15/09/2019 07:34:00,0.00
15/09/2019 07:36:00,0.00
15/09/2019 07:38:00,0.20
15/09/2019 07:40:00,0.20
15/09/2019 07:42:00,0.20
15/09/2019 07:44:00,61.60
15/09/2019 07:46:00,60.10
15/09/2019 07:48:00,60.20
15/09/2019 07:50:00,60.20
15/09/2019 07:52:00,59.70
15/09/2019 07:54:00,59.40
15/09/2019 07:56:00,58.10
15/09/2019 07:58:00,0.20
15/09/2019 08:00:00,0.00
15/09/2019 08:02:00,0.00
15/09/2019 08:04:00,0.20
15/09/2019 08:06:00,0.00
15/09/2019 08:08:00,0.20
15/09/2019 08:10:00,0.20
15/09/2019 08:12:00,0.00
15/09/2019 08:14:00,0.20
15/09/2019 08:16:00,0.20
15/09/2019 08:18:00,0.20
15/09/2019 08:20:00,0.20
15/09/2019 08:22:00,0.20
15/09/2019 08:24:00,62.60
15/09/2019 08:26:00,59.90
15/09/2019 08:28:00,59.70
15/09/2019 08:30:00,59.90
15/09/2019 08:32:00,59.80
15/09/2019 08:34:00,59.50
15/09/2019 08:36:00,59.00
15/09/2019 08:38:00,58.90
15/09/2019 08:40:00,0.20
15/09/2019 08:42:00,0.00
15/09/2019 08:44:00,0.20
15/09/2019 08:46:00,0.00
15/09/2019 08:48:00,0.00
15/09/2019 08:50:00,0.00
15/09/2019 08:52:00,0.00
15/09/2019 08:54:00,0.00
15/09/2019 08:56:00,0.00
15/09/2019 08:58:00,0.00
15/09/2019 09:00:00,0.00
15/09/2019 09:02:00,0.00
15/09/2019 09:04:00,0.00
15/09/2019 09:06:00,62.50
15/09/2019 09:08:00,60.70
15/09/2019 09:10:00,60.30
15/09/2019 09:12:00,60.60
15/09/2019 09:14:00,60.50
15/09/2019 09:16:00,60.20
15/09/2019 09:18:00,60.10
15/09/2019 09:20:00,59.70
15/09/2019 09:22:00,0.20
15/09/2019 09:24:00,0.00
15/09/2019 09:26:00,0.20
15/09/2019 09:28:00,0.20
15/09/2019 09:30:00,0.00
15/09/2019 09:32:00,0.30
15/09/2019 09:34:00,0.00
15/09/2019 09:36:00,0.00
15/09/2019 09:38:00,0.20
15/09/2019 09:40:00,0.20
15/09/2019 09:42:00,0.00
15/09/2019 09:44:00,0.20
15/09/2019 09:46:00,0.00
15/09/2019 09:48:00,70.60
15/09/2019 09:50:00,59.80
15/09/2019 09:52:00,60.40
15/09/2019 09:54:00,60.20
15/09/2019 09:56:00,60.20
15/09/2019 09:58:00,60.40
15/09/2019 10:00:00,59.70
15/09/2019 10:02:00,59.20
15/09/2019 10:04:00,59.00
15/09/2019 10:06:00,0.00
15/09/2019 10:08:00,0.00
15/09/2019 10:10:00,0.20
15/09/2019 10:12:00,0.00
15/09/2019 10:14:00,0.00
15/09/2019 10:16:00,0.20
15/09/2019 10:18:00,0.20
15/09/2019 10:20:00,0.00
15/09/2019 10:22:00,0.20
15/09/2019 10:24:00,0.20
15/09/2019 10:26:00,0.00
15/09/2019 10:28:00,0.00
15/09/2019 10:30:00,70.50
15/09/2019 10:32:00,60.60
15/09/2019 10:34:00,60.30
15/09/2019 10:36:00,60.70
15/09/2019 10:38:00,60.90
15/09/2019 10:40:00,60.60
15/09/2019 10:42:00,59.80
15/09/2019 10:44:00,59.70
15/09/2019 10:46:00,59.50
15/09/2019 10:48:00,0.00
15/09/2019 10:50:00,0.30
15/09/2019 10:52:00,0.00
15/09/2019 10:54:00,0.00
15/09/2019 10:56:00,0.20
15/09/2019 10:58:00,0.00
15/09/2019 11:00:00,0.00
15/09/2019 11:02:00,0.20
15/09/2019 11:04:00,0.20
15/09/2019 11:06:00,0.00
15/09/2019 11:08:00,0.20
15/09/2019 11:10:00,0.00
15/09/2019 11:12:00,0.30
15/09/2019 11:14:00,67.70
15/09/2019 11:16:00,59.80
15/09/2019 11:18:00,60.20
15/09/2019 11:20:00,60.50
15/09/2019 11:22:00,60.50
15/09/2019 11:24:00,59.90
15/09/2019 11:26:00,59.70
15/09/2019 11:28:00,59.60
15/09/2019 11:30:00,59.00
15/09/2019 11:32:00,0.00
15/09/2019 11:34:00,0.20
15/09/2019 11:36:00,0.00
15/09/2019 11:38:00,0.00
15/09/2019 11:40:00,0.00
15/09/2019 11:42:00,0.00
15/09/2019 11:44:00,0.20
15/09/2019 11:46:00,0.20
15/09/2019 11:48:00,0.20
15/09/2019 11:50:00,0.00
15/09/2019 11:52:00,64.60
15/09/2019 11:54:00,61.70
15/09/2019 11:56:00,62.20
15/09/2019 11:58:00,62.20
15/09/2019 12:00:00,61.60
15/09/2019 12:02:00,61.80
15/09/2019 12:04:00,60.90
15/09/2019 12:06:00,60.90
15/09/2019 12:08:00,60.70
15/09/2019 12:10:00,60.20
15/09/2019 12:12:00,60.40
15/09/2019 12:14:00,60.30
15/09/2019 12:16:00,60.00
15/09/2019 12:18:00,59.70
15/09/2019 12:20:00,59.60
15/09/2019 12:22:00,59.30
15/09/2019 12:24:00,58.70
15/09/2019 12:26:00,0.00
15/09/2019 12:28:00,0.20
15/09/2019 12:30:00,0.00
15/09/2019 12:32:00,0.00
15/09/2019 12:34:00,0.20
15/09/2019 12:36:00,0.00
15/09/2019 12:38:00,0.20
15/09/2019 12:40:00,0.20
15/09/2019 12:42:00,0.00
15/09/2019 12:44:00,68.50
15/09/2019 12:46:00,61.80
15/09/2019 12:48:00,61.80
15/09/2019 12:50:00,62.00
15/09/2019 12:52:00,62.00
15/09/2019 12:54:00,61.60
15/09/2019 12:56:00,61.40
15/09/2019 12:58:00,61.30
15/09/2019 13:00:00,60.60
15/09/2019 13:02:00,60.10
15/09/2019 13:04:00,59.60
15/09/2019 13:06:00,59.40
15/09/2019 13:08:00,59.30
15/09/2019 13:10:00,58.70
15/09/2019 13:12:00,58.60
15/09/2019 13:14:00,0.20
15/09/2019 13:16:00,0.00
15/09/2019 13:18:00,0.00
15/09/2019 13:20:00,0.20
15/09/2019 13:22:00,0.20
