data,value
22/09/2019 16:02:00,0.20
22/09/2019 16:04:00,0.20
22/09/2019 16:06:00,0.30
22/09/2019 16:08:00,0.00
22/09/2019 16:10:00,0.20
22/09/2019 16:12:00,0.00
22/09/2019 16:14:00,68.10
22/09/2019 16:16:00,59.00
22/09/2019 16:18:00,59.30
22/09/2019 16:20:00,59.30
22/09/2019 16:22:00,59.00
22/09/2019 16:24:00,59.20
22/09/2019 16:26:00,58.60
22/09/2019 16:28:00,0.20
22/09/2019 16:30:00,0.20
22/09/2019 16:32:00,0.20
22/09/2019 16:34:00,0.00
22/09/2019 16:36:00,0.00
22/09/2019 16:38:00,0.00
22/09/2019 16:40:00,0.00
22/09/2019 16:42:00,0.20
22/09/2019 16:44:00,0.20
22/09/2019 16:46:00,0.20
22/09/2019 16:48:00,0.20
22/09/2019 16:50:00,0.20
22/09/2019 16:52:00,0.00
22/09/2019 16:54:00,68.20
22/09/2019 16:56:00,59.00
22/09/2019 16:58:00,58.60
22/09/2019 17:00:00,59.50
22/09/2019 17:02:00,59.40
22/09/2019 17:04:00,59.40
22/09/2019 17:06:00,58.90
22/09/2019 17:08:00,0.20
22/09/2019 17:10:00,0.20
22/09/2019 17:12:00,0.00
22/09/2019 17:14:00,0.00
22/09/2019 17:16:00,0.00
22/09/2019 17:18:00,0.00
22/09/2019 17:20:00,0.20
22/09/2019 17:22:00,0.00
22/09/2019 17:24:00,0.20
22/09/2019 17:26:00,0.20
22/09/2019 17:28:00,0.20
22/09/2019 17:30:00,0.00
22/09/2019 17:32:00,0.00
22/09/2019 17:34:00,68.20
22/09/2019 17:36:00,59.10
22/09/2019 17:38:00,59.00
22/09/2019 17:40:00,58.90
22/09/2019 17:42:00,59.20
22/09/2019 17:44:00,59.00
22/09/2019 17:46:00,59.00
22/09/2019 17:48:00,0.20
22/09/2019 17:50:00,0.20
22/09/2019 17:52:00,0.00
22/09/2019 17:54:00,0.20
22/09/2019 17:56:00,0.20
22/09/2019 17:58:00,0.20
22/09/2019 18:00:00,0.30
22/09/2019 18:02:00,0.00
22/09/2019 18:04:00,0.20
22/09/2019 18:06:00,0.00
22/09/2019 18:08:00,0.00
22/09/2019 18:10:00,0.00
22/09/2019 18:12:00,0.20
22/09/2019 18:14:00,68.60
22/09/2019 18:16:00,59.10
22/09/2019 18:18:00,59.00
22/09/2019 18:20:00,58.90
22/09/2019 18:22:00,58.60
22/09/2019 18:24:00,59.00
22/09/2019 18:26:00,58.70
22/09/2019 18:28:00,0.00
22/09/2019 18:30:00,0.20
22/09/2019 18:32:00,0.00
22/09/2019 18:34:00,0.20
22/09/2019 18:36:00,0.00
22/09/2019 18:38:00,0.20
22/09/2019 18:40:00,0.00
22/09/2019 18:42:00,0.00
22/09/2019 18:44:00,0.20
22/09/2019 18:46:00,0.20
22/09/2019 18:48:00,0.20
22/09/2019 18:50:00,0.20
22/09/2019 18:52:00,0.00
22/09/2019 18:54:00,60.60
22/09/2019 18:56:00,58.70
22/09/2019 18:58:00,59.10
22/09/2019 19:00:00,58.70
22/09/2019 19:02:00,59.00
22/09/2019 19:04:00,58.20
22/09/2019 19:06:00,0.20
22/09/2019 19:08:00,0.00
22/09/2019 19:10:00,0.30
22/09/2019 19:12:00,0.00
22/09/2019 19:14:00,0.20
22/09/2019 19:16:00,0.00
22/09/2019 19:18:00,0.00
22/09/2019 19:20:00,0.20
22/09/2019 19:22:00,0.20
22/09/2019 19:24:00,0.00
22/09/2019 19:26:00,0.00
22/09/2019 19:28:00,0.20
22/09/2019 19:30:00,0.20
22/09/2019 19:32:00,68.60
22/09/2019 19:34:00,59.80
22/09/2019 19:36:00,59.10
22/09/2019 19:38:00,59.20
22/09/2019 19:40:00,59.60
22/09/2019 19:42:00,59.30
22/09/2019 19:44:00,58.90
22/09/2019 19:46:00,0.20
22/09/2019 19:48:00,0.20
22/09/2019 19:50:00,0.20
22/09/2019 19:52:00,0.00
22/09/2019 19:54:00,0.00
22/09/2019 19:56:00,0.00
22/09/2019 19:58:00,0.20
22/09/2019 20:00:00,0.20
22/09/2019 20:02:00,0.00
22/09/2019 20:04:00,0.20
22/09/2019 20:06:00,0.30
22/09/2019 20:08:00,0.20
22/09/2019 20:10:00,0.00
22/09/2019 20:12:00,68.10
22/09/2019 20:14:00,58.50
22/09/2019 20:16:00,58.70
22/09/2019 20:18:00,58.70
22/09/2019 20:20:00,59.20
22/09/2019 20:22:00,59.00
22/09/2019 20:24:00,58.70
22/09/2019 20:26:00,0.20
22/09/2019 20:29:00,0.20
22/09/2019 20:31:00,0.00
22/09/2019 20:33:00,0.20
22/09/2019 20:35:00,0.00
22/09/2019 20:37:00,0.20
22/09/2019 20:39:00,0.00
22/09/2019 20:41:00,0.30
22/09/2019 20:43:00,0.00
22/09/2019 20:45:00,0.20
22/09/2019 20:47:00,0.00
22/09/2019 20:49:00,0.00
22/09/2019 20:51:00,0.00
22/09/2019 20:53:00,68.50
22/09/2019 20:55:00,58.90
22/09/2019 20:57:00,59.10
22/09/2019 20:59:00,59.40
22/09/2019 21:01:00,59.50
22/09/2019 21:03:00,59.50
22/09/2019 21:05:00,59.20
22/09/2019 21:07:00,0.20
22/09/2019 21:09:00,0.00
22/09/2019 21:11:00,0.30
22/09/2019 21:13:00,0.20
22/09/2019 21:15:00,0.20
22/09/2019 21:17:00,0.20
22/09/2019 21:19:00,0.00
22/09/2019 21:21:00,0.20
22/09/2019 21:23:00,0.20
22/09/2019 21:25:00,0.20
22/09/2019 21:27:00,0.00
22/09/2019 21:29:00,0.20
22/09/2019 21:31:00,0.20
22/09/2019 21:33:00,68.10
22/09/2019 21:35:00,59.20
22/09/2019 21:37:00,59.00
22/09/2019 21:39:00,59.60
22/09/2019 21:41:00,59.50
22/09/2019 21:43:00,59.40
22/09/2019 21:45:00,59.00
22/09/2019 21:47:00,0.00
22/09/2019 21:49:00,0.00
22/09/2019 21:51:00,0.00
22/09/2019 21:53:00,0.00
22/09/2019 21:55:00,0.20
22/09/2019 21:57:00,0.20
22/09/2019 21:59:00,0.20
22/09/2019 22:01:00,0.20
